,trk_rate,mean_roa,mean_nroi,mean_nassoc,mean_mean_err,mean_std_dev
0,0.29,0.6597703222703223,6.194444444444445,3.861111111111111,0.13603055555555554,0.027783333333333333
1,0.29,0.6597703222703223,6.194444444444445,3.861111111111111,0.13603055555555554,0.027783333333333333
2,0.29,0.6749158249158249,5.944444444444445,3.7777777777777777,0.13477777777777777,0.027969444444444443
3,0.29,0.6887566137566137,5.611111111111111,3.638888888888889,0.11836666666666666,0.02220833333333333
4,0.29,0.7071097883597884,5.333333333333333,3.5277777777777777,0.09624444444444444,0.012561111111111113
5,0.29,0.7254960317460318,5.055555555555555,3.4444444444444446,0.10076666666666666,0.010730555555555556
6,0.29,0.7215608465608466,4.833333333333333,3.3055555555555554,0.09130277777777777,0.012408333333333334
7,0.29,0.7360119047619048,4.638888888888889,3.2777777777777777,0.09231666666666666,0.008425
8,0.29,0.7360119047619048,4.638888888888889,3.2777777777777777,0.09231666666666666,0.008425
9,0.29,0.7418650793650793,4.444444444444445,3.1666666666666665,0.09013055555555555,0.009544444444444446
10,0.29,0.7453042328042329,4.305555555555555,3.111111111111111,0.07361944444444443,0.00855
11,0.29,0.748611111111111,4.194444444444445,3.0,0.08400833333333332,0.00878888888888889
12,0.29,0.7589285714285714,4.083333333333333,2.9722222222222223,0.1147888888888889,0.0077333333333333325
13,0.29,0.7542989417989419,4.027777777777778,2.9166666666666665,0.13887222222222226,0.009383333333333332
14,0.29,0.7644841269841269,3.9166666666666665,2.861111111111111,0.122525,0.006541666666666667
15,0.29,0.7695767195767196,3.8333333333333335,2.8333333333333335,0.11911944444444446,0.005591666666666667
16,0.29,0.7695767195767196,3.8333333333333335,2.8333333333333335,0.11911944444444446,0.005591666666666667
17,0.29,0.7672619047619048,3.7222222222222223,2.75,0.11003333333333333,0.004022222222222222
18,0.29,0.7703703703703703,3.5277777777777777,2.611111111111111,0.10877222222222221,0.007899999999999999
19,0.29,0.7587962962962963,3.4166666666666665,2.4722222222222223,0.10581388888888889,0.0047666666666666664
20,0.29,0.7680555555555555,3.388888888888889,2.4722222222222223,0.10908055555555557,0.004794444444444445
21,0.29,0.7773148148148148,3.3055555555555554,2.4444444444444446,0.12284166666666668,0.003966666666666667
22,0.29,0.7842592592592592,3.2777777777777777,2.4444444444444446,0.1365611111111111,0.003966666666666667
23,0.29,0.7842592592592592,3.2777777777777777,2.4444444444444446,0.1365611111111111,0.003966666666666667
24,0.29,0.8046296296296296,3.1944444444444446,2.4444444444444446,0.12657222222222222,0.004075
25,0.29,0.6597703222703223,6.194444444444445,3.861111111111111,0.13603055555555554,0.027783333333333333
26,0.29,0.6749158249158249,5.944444444444445,3.7777777777777777,0.13477777777777777,0.027969444444444443
27,0.29,0.7071097883597884,5.333333333333333,3.5277777777777777,0.09624444444444444,0.012561111111111113
28,0.29,0.7215608465608466,4.833333333333333,3.3055555555555554,0.09130277777777777,0.012408333333333334
29,0.29,0.7360119047619048,4.638888888888889,3.2777777777777777,0.09231666666666666,0.008425
30,0.29,0.7453042328042329,4.305555555555555,3.111111111111111,0.07361944444444443,0.00855
31,0.29,0.7589285714285714,4.083333333333333,2.9722222222222223,0.1147888888888889,0.0077333333333333325
32,0.29,0.7644841269841269,3.9166666666666665,2.861111111111111,0.122525,0.006541666666666667
33,0.29,0.7695767195767196,3.8333333333333335,2.8333333333333335,0.11911944444444446,0.005591666666666667
34,0.29,0.7703703703703703,3.5277777777777777,2.611111111111111,0.10877222222222221,0.007899999999999999
35,0.29,0.7680555555555555,3.388888888888889,2.4722222222222223,0.10908055555555557,0.004794444444444445
36,0.29,0.7842592592592592,3.2777777777777777,2.4444444444444446,0.1365611111111111,0.003966666666666667
37,0.29,0.6597703222703223,6.194444444444445,3.861111111111111,0.13603055555555554,0.027783333333333333
38,0.29,0.6902447089947089,5.583333333333333,3.638888888888889,0.11836666666666666,0.02220833333333333
39,0.29,0.7215608465608466,4.833333333333333,3.3055555555555554,0.09130277777777777,0.012408333333333334
40,0.29,0.7418650793650793,4.444444444444445,3.1666666666666665,0.09013055555555555,0.009544444444444446
41,0.29,0.7589285714285714,4.083333333333333,2.9722222222222223,0.1147888888888889,0.0077333333333333325
42,0.29,0.7695767195767196,3.8333333333333335,2.8333333333333335,0.11911944444444446,0.005591666666666667
43,0.29,0.7703703703703703,3.5277777777777777,2.611111111111111,0.10877222222222221,0.007899999999999999
44,0.29,0.7773148148148148,3.3055555555555554,2.4444444444444446,0.12284166666666668,0.003966666666666667
45,0.29,0.6597703222703223,6.194444444444445,3.861111111111111,0.13603055555555554,0.027783333333333333
46,0.29,0.7071097883597884,5.333333333333333,3.5277777777777777,0.09624444444444444,0.012561111111111113
47,0.29,0.7360119047619048,4.638888888888889,3.2777777777777777,0.09231666666666666,0.008425
48,0.29,0.7589285714285714,4.083333333333333,2.9722222222222223,0.1147888888888889,0.0077333333333333325
49,0.29,0.7672619047619048,3.8055555555555554,2.8055555555555554,0.11911944444444446,0.005591666666666667
50,0.29,0.7680555555555555,3.388888888888889,2.4722222222222223,0.10908055555555557,0.004794444444444445
51,0.29,0.6612584175084175,6.166666666666667,3.861111111111111,0.13603055555555554,0.027783333333333333
52,0.29,0.7254960317460318,5.055555555555555,3.4444444444444446,0.10076666666666666,0.010730555555555556
53,0.29,0.7453042328042329,4.305555555555555,3.111111111111111,0.07361944444444443,0.00855
54,0.29,0.7672619047619048,3.8055555555555554,2.8055555555555554,0.11911944444444446,0.005591666666666667
55,0.29,0.7680555555555555,3.388888888888889,2.4722222222222223,0.10908055555555557,0.004794444444444445
56,0.29,0.6612584175084175,6.166666666666667,3.861111111111111,0.13603055555555554,0.027783333333333333
57,0.29,0.7257275132275134,4.805555555555555,3.3055555555555554,0.09130277777777777,0.012408333333333334
58,0.29,0.7589285714285714,4.083333333333333,2.9722222222222223,0.1147888888888889,0.0077333333333333325
59,0.29,0.7703703703703703,3.5277777777777777,2.611111111111111,0.10877222222222221,0.007899999999999999
60,0.29,0.6632425444925444,6.138888888888889,3.861111111111111,0.13603055555555554,0.027783333333333333
61,0.29,0.7379960317460319,4.611111111111111,3.2777777777777777,0.09231666666666666,0.008425
62,0.29,0.7621693121693122,3.888888888888889,2.8333333333333335,0.12185277777777775,0.006541666666666667
63,0.29,0.6632425444925444,6.138888888888889,3.861111111111111,0.13603055555555554,0.027783333333333333
64,0.29,0.7379960317460319,4.611111111111111,3.2777777777777777,0.09231666666666666,0.008425
65,0.29,0.7672619047619048,3.8055555555555554,2.8055555555555554,0.11911944444444446,0.005591666666666667
66,0.29,0.6660203222703223,6.111111111111111,3.861111111111111,0.13603055555555554,0.027783333333333333
67,0.29,0.7418650793650793,4.444444444444445,3.1666666666666665,0.09013055555555555,0.009544444444444446
68,0.29,0.6660203222703223,6.111111111111111,3.861111111111111,0.13603055555555554,0.027783333333333333
69,0.29,0.7416005291005291,4.25,3.0555555555555554,0.08006388888888888,0.00855
70,0.29,0.670782227032227,6.055555555555555,3.861111111111111,0.13603055555555554,0.027783333333333333
71,0.29,0.7449074074074074,4.138888888888889,2.9444444444444446,0.09573055555555555,0.00878888888888889
72,0.29,0.6727663540163541,6.027777777777778,3.861111111111111,0.13603055555555554,0.027783333333333333
73,0.29,0.7478174603174603,4.027777777777778,2.888888888888889,0.10599444444444445,0.0058000000000000005
74,0.29,0.6755441317941318,6.0,3.861111111111111,0.13603055555555554,0.027783333333333333
75,0.29,0.6758046737213405,5.916666666666667,3.8333333333333335,0.13386944444444446,0.025994444444444445
76,0.29,0.6795083774250441,5.888888888888889,3.8333333333333335,0.13386944444444446,0.025994444444444445
77,0.29,0.6795083774250441,5.888888888888889,3.8333333333333335,0.13386944444444446,0.025994444444444445
78,0.29,0.6795083774250441,5.888888888888889,3.8333333333333335,0.13386944444444446,0.025994444444444445
79,0.29,0.6863205467372134,5.805555555555555,3.8333333333333335,0.13386944444444446,0.025994444444444445
80,0.29,0.6784501763668431,5.722222222222222,3.75,0.13178055555555557,0.024974999999999997
81,0.29,0.6767526455026455,5.666666666666667,3.7222222222222223,0.12413055555555556,0.022169444444444446
82,0.29,0.6876653439153438,5.583333333333333,3.7222222222222223,0.12413055555555556,0.022169444444444446
83,0.29,0.6876653439153438,5.583333333333333,3.7222222222222223,0.12413055555555556,0.022169444444444446
84,0.29,0.6876653439153438,5.583333333333333,3.7222222222222223,0.12413055555555556,0.022169444444444446
85,0.29,0.6841931216931217,5.527777777777778,3.6666666666666665,0.121175,0.021044444444444442
86,0.29,0.6897486772486773,5.5,3.6666666666666665,0.121175,0.021044444444444442
87,0.0,0.3996152448498041,43.61052631578947,17.13684210526316,2.626795789473684,1.3834684210526316
88,0.0,0.3996152448498041,43.61052631578947,17.13684210526316,2.626795789473684,1.3834684210526316
89,0.0,0.3977654822444934,40.22105263157895,15.705263157894738,2.6328010526315793,1.3787221052631575
90,0.0,0.3968546101906331,34.31578947368421,13.347368421052632,2.295489473684211,1.2702336842105264
91,0.0,0.3939912294386329,31.778947368421054,12.25263157894737,2.143191578947368,1.247176842105263
92,0.0,0.4006121008223569,29.326315789473686,11.442105263157895,2.075962105263157,1.2429252631578946
93,0.0,0.3994532930671391,27.25263157894737,10.6,1.9901368421052634,1.1860515789473685
94,0.0,0.4014310287552965,25.178947368421053,9.821052631578947,1.7860894736842108,1.0636873684210526
95,0.0,0.4014310287552965,25.178947368421053,9.821052631578947,1.7860894736842108,1.0636873684210526
96,0.0,0.40070157528991085,23.357894736842105,9.08421052631579,1.549383157894737,0.9566410526315791
97,0.0,0.4069657783216351,21.36842105263158,8.410526315789474,1.3656894736842105,0.8643021052631579
98,0.0,0.41606108141046366,19.621052631578948,7.873684210526315,1.2048515789473686,0.7323863157894739
99,0.0,0.4275442887657347,18.242105263157896,7.494736842105263,1.1594578947368421,0.6460905263157896
100,0.0,0.4367005356405113,16.852631578947367,7.08421052631579,1.0644189473684211,0.6198000000000001
101,0.0,0.44129267413039747,15.789473684210526,6.6947368421052635,0.9021084210526319,0.5411957894736843
102,0.6,0.4443501976368729,14.621052631578948,6.231578947368421,0.7687989473684211,0.41048526315789496
103,0.6,0.4443501976368729,14.621052631578948,6.231578947368421,0.7687989473684211,0.41048526315789496
104,0.6,0.4550782390161849,13.526315789473685,5.88421052631579,0.6733199999999999,0.33998000000000006
105,0.6,0.473568193931971,11.968421052631578,5.421052631578948,0.5962568421052631,0.24121473684210523
106,0.6,0.48252631025484205,11.389473684210527,5.252631578947368,0.5739778947368421,0.24398947368421056
107,0.6,0.4990725588481006,10.694736842105263,5.08421052631579,0.4839905263157894,0.19989684210526312
108,0.6,0.5127292556085126,10.021052631578947,4.91578947368421,0.40313263157894746,0.15767684210526317
109,0.6,0.5225306272674693,9.48421052631579,4.7368421052631575,0.31350631578947363,0.1163463157894737
110,0.6,0.5225306272674693,9.48421052631579,4.7368421052631575,0.31350631578947363,0.1163463157894737
111,0.0,0.534545980335454,9.042105263157895,4.610526315789474,0.3403284210526316,0.1043884210526316
112,0.0,0.3996152448498041,43.61052631578947,17.13684210526316,2.626795789473684,1.3834684210526316
113,0.0,0.3974949340792084,40.2,15.68421052631579,2.6396821052631583,1.377536842105263
114,0.0,0.3939213839785877,31.768421052631577,12.242105263157894,2.1382178947368415,1.2453505263157894
115,0.0,0.3994532930671391,27.25263157894737,10.6,1.9901368421052634,1.1860515789473685
116,0.0,0.40153717647754333,25.16842105263158,9.821052631578947,1.7860894736842108,1.0636873684210526
117,0.0,0.4069657783216351,21.36842105263158,8.410526315789474,1.3656894736842105,0.8643021052631579
118,0.0,0.4275442887657347,18.242105263157896,7.494736842105263,1.1594578947368421,0.6460905263157896
119,0.0,0.44129267413039747,15.789473684210526,6.6947368421052635,0.9021084210526319,0.5411957894736843
120,0.6,0.4442562126744669,14.6,6.221052631578948,0.7697315789473684,0.41021473684210547
121,0.6,0.47433374417120544,11.957894736842105,5.421052631578948,0.5962568421052631,0.24121473684210523
122,0.6,0.4990725588481006,10.694736842105263,5.08421052631579,0.4839905263157894,0.19989684210526312
123,0.6,0.5225306272674693,9.48421052631579,4.7368421052631575,0.31350631578947363,0.1163463157894737
124,0.0,0.39906831108539265,43.578947368421055,17.094736842105263,2.6186463157894733,1.3838778947368422
125,0.0,0.3965198589316569,34.26315789473684,13.31578947368421,2.2826452631578946,1.2735800000000002
126,0.0,0.3994532930671391,27.25263157894737,10.6,1.9901368421052634,1.1860515789473685
127,0.0,0.400262335793432,23.326315789473686,9.063157894736841,1.5519305263157894,0.9566463157894738
128,0.0,0.42772656263221914,18.231578947368423,7.494736842105263,1.1594578947368421,0.6460905263157896
129,0.6,0.4442562126744669,14.6,6.221052631578948,0.7697315789473684,0.41021473684210547
130,0.6,0.47574402979201735,11.926315789473684,5.421052631578948,0.5962568421052631,0.24121473684210523
131,0.6,0.5127292556085126,10.021052631578947,4.91578947368421,0.40313263157894746,0.15767684210526317
132,0.0,0.3986727717110681,43.54736842105263,17.063157894736843,2.6127,1.3766968421052632
133,0.0,0.3939213839785877,31.768421052631577,12.242105263157894,2.1382178947368415,1.2453505263157894
134,0.0,0.40143040060108437,25.094736842105263,9.789473684210526,1.7893357894736843,1.0593915789473685
135,0.0,0.42772656263221914,18.231578947368423,7.494736842105263,1.1594578947368421,0.6460905263157896
136,0.6,0.4439798117522859,14.536842105263158,6.189473684210526,0.7632484210526317,0.40341052631578966
137,0.6,0.4990725588481006,10.694736842105263,5.08421052631579,0.4839905263157894,0.19989684210526312
138,0.0,0.39844106092398507,43.43157894736842,17.010526315789473,2.6169968421052627,1.373153684210526
139,0.0,0.4005243161639351,29.305263157894736,11.43157894736842,2.0890957894736832,1.2391915789473684
140,0.0,0.40713372976590234,21.31578947368421,8.389473684210527,1.3656894736842105,0.8643021052631579
141,0.6,0.4439798117522859,14.536842105263158,6.189473684210526,0.7632484210526317,0.40341052631578966
142,0.6,0.49965735416973805,10.68421052631579,5.08421052631579,0.4839905263157894,0.19989684210526312
143,0.0,0.3987229227709362,43.33684210526316,16.978947368421053,2.6079694736842103,1.3679884210526312
144,0.0,0.39800042020466964,27.094736842105263,10.494736842105263,1.9946757894736842,1.1646736842105263
145,0.0,0.4287180289960173,18.147368421052633,7.473684210526316,1.1576578947368423,0.6441168421052632
146,0.6,0.47677577582376346,11.905263157894737,5.421052631578948,0.5962568421052631,0.24121473684210523
147,0.0,0.39865943886993016,43.23157894736842,16.936842105263157,2.6045810526315787,1.36126
148,0.0,0.40219549542425553,24.989473684210527,9.76842105263158,1.7822505263157897,1.0677326315789475
149,0.0,0.44212791052388717,15.631578947368421,6.6421052631578945,0.887484210526316,0.5366357894736843
150,0.0,0.39865943886993016,43.23157894736842,16.936842105263157,2.6045810526315787,1.36126
151,0.0,0.4017555541958312,24.926315789473684,9.726315789473684,1.7723242105263157,1.0667400000000002
152,0.6,0.4462873383827717,14.378947368421052,6.157894736842105,0.757921052631579,0.40133263157894755
153,0.0,0.3991472108319562,43.05263157894737,16.88421052631579,2.5938894736842104,1.349455789473684
154,0.0,0.4016625937018043,22.936842105263157,8.926315789473684,1.4913305263157899,0.9385389473684211
155,0.0,0.39899319692614693,42.810526315789474,16.778947368421054,2.5811252631578947,1.357995789473684
156,0.0,0.40496043183393954,20.91578947368421,8.189473684210526,1.2541747368421052,0.7917136842105262
157,0.0,0.39858959255774296,42.6,16.66315789473684,2.5749252631578945,1.3495915789473683
158,0.0,0.41816341173403565,19.042105263157893,7.673684210526316,1.1242736842105265,0.6917263157894739
159,0.0,0.39715958333882934,42.22105263157895,16.45263157894737,2.5490957894736836,1.3435810526315788
160,0.0,0.4335404516691636,17.652631578947368,7.347368421052631,1.1098484210526316,0.634464210526316
161,0.0,0.3969683279345849,41.90526315789474,16.31578947368421,2.5691999999999995,1.3395526315789472
162,0.0,0.39716566978651996,41.51578947368421,16.16842105263158,2.549254736842105,1.33616
163,0.0,0.398664440146714,41.09473684210526,16.063157894736843,2.554818947368421,1.3510568421052633
164,0.0,0.398664440146714,41.09473684210526,16.063157894736843,2.554818947368421,1.3510568421052633
165,0.0,0.39918423052405666,40.63157894736842,15.905263157894737,2.5277715789473683,1.3435915789473685
166,0.0,0.4022378006494231,39.44210526315789,15.526315789473685,2.5060294736842104,1.3604389473684209
167,0.0,0.40240082732249977,38.88421052631579,15.326315789473684,2.510073684210526,1.379561052631579
168,0.0,0.4025571288789829,38.14736842105263,15.021052631578947,2.528291578947368,1.3686736842105263
169,0.0,0.4033115319778015,37.54736842105263,14.778947368421052,2.532002105263158,1.386677894736842
170,0.0,0.4027626172565478,36.92631578947368,14.547368421052632,2.4911894736842104,1.3646021052631576
171,0.0,0.4027626172565478,36.92631578947368,14.547368421052632,2.4911894736842104,1.3646021052631576
172,0.0,0.40302181182003327,36.26315789473684,14.31578947368421,2.4757252631578948,1.3632399999999998
173,0.0,0.3989909878071665,35.55789473684211,13.905263157894737,2.4041705263157893,1.3107010526315788
174,0.67,0.3940053684746298,13.928571428571429,5.166666666666667,0.3074190476190476,0.11027619047619049
175,0.67,0.3940053684746298,13.928571428571429,5.166666666666667,0.3074190476190476,0.11027619047619049
176,0.67,0.40273550756744025,13.071428571428571,5.0,0.28168333333333334,0.10131190476190476
177,0.67,0.45866491312919877,11.119047619047619,4.809523809523809,0.26539285714285715,0.09180238095238097
178,0.67,0.47190196591457095,10.5,4.666666666666667,0.24133571428571426,0.08081666666666668
179,0.67,0.4856724624581767,10.023809523809524,4.619047619047619,0.23116666666666666,0.07280238095238097
180,0.67,0.5068954854669141,9.428571428571429,4.5476190476190474,0.2502357142857143,0.07095238095238095
181,0.67,0.5350357314643028,8.976190476190476,4.523809523809524,0.21531190476190473,0.05111904761904761
182,0.67,0.5350357314643028,8.976190476190476,4.523809523809524,0.21531190476190473,0.05111904761904761
183,0.67,0.5587793159221731,8.404761904761905,4.380952380952381,0.21415238095238096,0.04973333333333333
184,0.67,0.573709029066172,8.142857142857142,4.357142857142857,0.2171357142857143,0.04219761904761905
185,0.67,0.5799839710553997,7.785714285714286,4.214285714285714,0.1842261904761905,0.03741666666666667
186,0.67,0.5936804597518883,7.523809523809524,4.166666666666667,0.1808904761904762,0.03493333333333334
187,0.67,0.6063105545248403,7.309523809523809,4.119047619047619,0.18466190476190475,0.031838095238095235
188,0.67,0.6206366384937814,7.0,4.0476190476190474,0.1715785714285714,0.03380952380952381
189,0.56,0.630486841201127,6.761904761904762,3.9761904761904763,0.16221666666666668,0.03439523809523809
190,0.56,0.630486841201127,6.761904761904762,3.9761904761904763,0.16221666666666668,0.03439523809523809
191,0.56,0.6423821548821549,6.5476190476190474,3.9285714285714284,0.17481190476190478,0.041761904761904764
192,0.56,0.6670351473922902,6.119047619047619,3.7857142857142856,0.17305714285714285,0.03409285714285714
193,0.56,0.6830971277399849,5.904761904761905,3.761904761904762,0.1518095238095238,0.028726190476190478
194,0.56,0.6901738473167044,5.785714285714286,3.761904761904762,0.14520714285714287,0.028926190476190477
195,0.56,0.7084467120181406,5.5,3.738095238095238,0.1662047619047619,0.030645238095238097
196,0.56,0.7135393046107332,5.357142857142857,3.6666666666666665,0.16798809523809521,0.02845952380952381
197,0.56,0.7135393046107332,5.357142857142857,3.6666666666666665,0.16798809523809521,0.02845952380952381
198,0.56,0.705650037792895,5.214285714285714,3.4761904761904763,0.1467809523809524,0.02335238095238095
199,0.67,0.3940053684746298,13.928571428571429,5.166666666666667,0.3074190476190476,0.11027619047619049
200,0.67,0.40273550756744025,13.071428571428571,5.0,0.28168333333333334,0.10131190476190476
201,0.67,0.47190196591457095,10.5,4.666666666666667,0.24133571428571426,0.08081666666666668
202,0.67,0.5068954854669141,9.428571428571429,4.5476190476190474,0.2502357142857143,0.07095238095238095
203,0.67,0.5350357314643028,8.976190476190476,4.523809523809524,0.21531190476190473,0.05111904761904761
204,0.67,0.573709029066172,8.142857142857142,4.357142857142857,0.2171357142857143,0.04219761904761905
205,0.67,0.5936804597518883,7.523809523809524,4.166666666666667,0.1808904761904762,0.03493333333333334
206,0.67,0.6206366384937814,7.0,4.0476190476190474,0.1715785714285714,0.03380952380952381
207,0.56,0.630486841201127,6.761904761904762,3.9761904761904763,0.16221666666666668,0.03439523809523809
208,0.56,0.6670351473922902,6.119047619047619,3.7857142857142856,0.17305714285714285,0.03409285714285714
209,0.56,0.6901738473167044,5.785714285714286,3.761904761904762,0.14520714285714287,0.028926190476190477
210,0.56,0.7135393046107332,5.357142857142857,3.6666666666666665,0.16798809523809521,0.02845952380952381
211,0.67,0.3940053684746298,13.928571428571429,5.166666666666667,0.3074190476190476,0.11027619047619049
212,0.67,0.45866491312919877,11.119047619047619,4.809523809523809,0.26539285714285715,0.09180238095238097
213,0.67,0.5068954854669141,9.428571428571429,4.5476190476190474,0.2502357142857143,0.07095238095238095
214,0.67,0.5587793159221731,8.404761904761905,4.380952380952381,0.21415238095238096,0.04973333333333333
215,0.67,0.5936804597518883,7.523809523809524,4.166666666666667,0.1808904761904762,0.03493333333333334
216,0.56,0.630486841201127,6.761904761904762,3.9761904761904763,0.16221666666666668,0.03439523809523809
217,0.56,0.6670351473922902,6.119047619047619,3.7857142857142856,0.17305714285714285,0.03409285714285714
218,0.56,0.7084467120181406,5.5,3.738095238095238,0.1662047619047619,0.030645238095238097
219,0.67,0.39502577663789507,13.880952380952381,5.166666666666667,0.3074190476190476,0.11027619047619049
220,0.67,0.47190196591457095,10.5,4.666666666666667,0.24133571428571426,0.08081666666666668
221,0.67,0.5350357314643028,8.976190476190476,4.523809523809524,0.21531190476190473,0.05111904761904761
222,0.67,0.5936804597518883,7.523809523809524,4.166666666666667,0.1808904761904762,0.03493333333333334
223,0.56,0.630486841201127,6.761904761904762,3.9761904761904763,0.16221666666666668,0.03439523809523809
224,0.56,0.6901738473167044,5.785714285714286,3.761904761904762,0.14520714285714287,0.028926190476190477
225,0.67,0.39502577663789507,13.880952380952381,5.166666666666667,0.3074190476190476,0.11027619047619049
226,0.67,0.4856724624581767,10.023809523809524,4.619047619047619,0.23116666666666666,0.07280238095238097
227,0.67,0.573709029066172,8.142857142857142,4.357142857142857,0.2171357142857143,0.04219761904761905
228,0.56,0.630486841201127,6.761904761904762,3.9761904761904763,0.16221666666666668,0.03439523809523809
229,0.56,0.6901738473167044,5.785714285714286,3.761904761904762,0.14520714285714287,0.028926190476190477
230,0.67,0.3954434875819218,13.857142857142858,5.166666666666667,0.3074190476190476,0.11027619047619049
231,0.67,0.5068954854669141,9.428571428571429,4.5476190476190474,0.2502357142857143,0.07095238095238095
232,0.67,0.5924594585308871,7.5,4.142857142857143,0.1772809523809524,0.03215952380952382
233,0.56,0.6670351473922902,6.095238095238095,3.7857142857142856,0.17305714285714285,0.03409285714285714
234,0.67,0.39771898985742415,13.785714285714286,5.166666666666667,0.3074190476190476,0.11027619047619049
235,0.67,0.5357160035731464,8.952380952380953,4.523809523809524,0.21531190476190473,0.05111904761904761
